PREDATOR PREY
Carcharhinus_limbatus Anchoa_hepsetus
Carcharhinus_limbatus Anocha_lyolepis
Carcharhinus_limbatus Haemulon_carbonarium
Carcharhinus_limbatus Haemulon_chrysargyreum
Carcharhinus_limbatus Haemulon_flavolineatum
Carcharhinus_limbatus Hemiramphus_balao
Carcharhinus_limbatus Hemiramphus_brasiliensis
Carcharhinus_limbatus Ogcocephalus_nasutus
Carcharhinus_limbatus Scorpaenodes_caribbaeus
Carcharhinus_limbatus Hypoplectrus_nigricans
Carcharhinus_longimanus Detritus
Carcharhinus_longimanus Squids
Carcharhinus_longimanus Crabs
Carcharhinus_longimanus Sea_Turtles
Carcharhinus_longimanus Carangoides_bartholomaei
Carcharhinus_longimanus Carangoides_latus
Carcharhinus_longimanus Carangoides_ruber
Carcharhinus_longimanus Parablennius_marmoreus...69
Carcharhinus_longimanus Oligoplites_saurus
Carcharhinus_longimanus Selar_crumenophthalmus
Carcharhinus_longimanus Seriola_dumerili
Carcharhinus_longimanus Trachinotus_falcatus
Carcharhinus_longimanus Trachinotus_goodei
Carcharhinus_longimanus Euthynnus_alletteratus
Carcharhinus_longimanus Scomberomorus_cavalla
Carcharhinus_longimanus Scomberomorus_regalis
Carcharhinus_perezi Acanthurus_bahianus
Carcharhinus_perezi Acanthurus_chirugus
Carcharhinus_perezi Acanthurus_coeruleus
Carcharhinus_perezi Antennarius_multiocellatus
Carcharhinus_perezi Antennarius_striatus
Carcharhinus_perezi Phaeoptyx_conklini
Carcharhinus_perezi Phaeoptyx_maculatus
Carcharhinus_perezi Hypoatherina_harringtonensis
Carcharhinus_perezi Atherinomorus_stipes
Carcharhinus_perezi Aulostomus_maculatus
Carcharhinus_perezi Balistes_vetula
Carcharhinus_perezi Canthidermis_sufflamen
Carcharhinus_perezi Melichthys_niger
Carcharhinus_perezi "Platybelone_argalus argalus"
Carcharhinus_perezi Strongylura_timucu
Carcharhinus_perezi "Tylosurus_acus acus"
Carcharhinus_perezi "Tylosurus_crocodilus crocodilus"
Carcharhinus_perezi Entomacrodus_nigricans
Carcharhinus_perezi Ophioblennius_atlanticus
Carcharhinus_perezi Parablennius_marmoreus...62
Carcharhinus_perezi Scartella_cristata
Carcharhinus_perezi Bothus_lunatus
Carcharhinus_perezi Bothus_ocellatus
Carcharhinus_perezi Carangoides_bartholomaei
Carcharhinus_perezi Carangoides_latus
Carcharhinus_perezi Carangoides_ruber
Carcharhinus_perezi Parablennius_marmoreus...69
Carcharhinus_perezi Oligoplites_saurus
Carcharhinus_perezi Selar_crumenophthalmus
Carcharhinus_perezi Seriola_dumerili
Carcharhinus_perezi Trachinotus_falcatus
Carcharhinus_perezi Trachinotus_goodei
Carcharhinus_perezi Carcharhinus_acronotus
Carcharhinus_perezi Negaprion_brevirostris
Carcharhinus_perezi Rhizoprionodon_porosus
Carcharhinus_perezi Holacanthus_ciliaris...84
Carcharhinus_perezi Chaetodon_capistratus
Carcharhinus_perezi Chaetodon_sedentarius
Carcharhinus_perezi Chaetodon_striatus
Carcharhinus_perezi Amblycirrhitus_pinos
Carcharhinus_perezi Labrisomus_guppyi
Carcharhinus_perezi Labrisomus_nuchipinnis
Carcharhinus_perezi Harengula_clupeola
Carcharhinus_perezi Harengula_humeralis
Carcharhinus_perezi Jenkinsia_lamprotaenia
Carcharhinus_perezi Opisthonema_oglinum
Carcharhinus_perezi Heteroconger_longissimus
Carcharhinus_perezi Dactylopterus_volitans
Carcharhinus_perezi Chilomycterus_antennatus
Carcharhinus_perezi Diodon_holocanthus
Carcharhinus_perezi Diodon_hysterix
Carcharhinus_perezi Inermia_vittata
Carcharhinus_perezi Anchoa_hepsetus
Carcharhinus_perezi Anocha_lyolepis
Carcharhinus_perezi Chaetodipterus_faber
Carcharhinus_perezi Fistularia_tabacaria
Carcharhinus_perezi Eucinostomus_argenteus
Carcharhinus_perezi Gerres_cinereus
Carcharhinus_perezi Coryphopterus_glaucofraenum
Carcharhinus_perezi Gnatholepis_thompsoni
Carcharhinus_perezi Elacatinus_evelynae
Carcharhinus_perezi Gramma_loreto
Carcharhinus_perezi Gramma_melacara
Carcharhinus_perezi Rypticus_saponaceus
Carcharhinus_perezi Anisotremus_surinamensis
Carcharhinus_perezi Anisotremus_virginicus
Carcharhinus_perezi Haemulon_album
Carcharhinus_perezi Haemulon_aurolineatum
Carcharhinus_perezi Haemulon_carbonarium
Carcharhinus_perezi Haemulon_chrysargyreum
Carcharhinus_perezi Haemulon_flavolineatum
Carcharhinus_perezi Haemulon_macrostomum
Carcharhinus_perezi Haemulon_parrai
Carcharhinus_perezi Haemulon_plumieri
Carcharhinus_perezi Haemulon_sciurus
Carcharhinus_perezi Hemiramphus_balao
Carcharhinus_perezi Hemiramphus_brasiliensis
Carcharhinus_perezi Holocentrus_ascensionis
Carcharhinus_perezi Holocentrus_coruscus
Carcharhinus_perezi Neoniphon_marianus
Carcharhinus_perezi Holocentrus_rufus
Carcharhinus_perezi Sargocentron_vexillarium
Carcharhinus_perezi Myripristis_jacobus
Carcharhinus_perezi Kyphosus_incisor
Carcharhinus_perezi Kyphosus_sectarix
Carcharhinus_perezi Bodianus_rufus
Carcharhinus_perezi Clepticus_parrae
Carcharhinus_perezi Halichoeres_bivittatus
Carcharhinus_perezi Halichoeres_garnoti
Carcharhinus_perezi Halichoeres_maculipinna
Carcharhinus_perezi Halichoeres_poeyi
Carcharhinus_perezi Halichoeres_radiatus
Carcharhinus_perezi Xyrichtys_novacula
Carcharhinus_perezi Xyrichtys_splendens
Carcharhinus_perezi Lachnolaimus_maximus
Carcharhinus_perezi Thalassoma_bifasciatum
Carcharhinus_perezi Lutjanus_analis
Carcharhinus_perezi Lutjanus_apodus
Carcharhinus_perezi Lutjanus_cyanopterus
Carcharhinus_perezi Lutjanus_griseus
Carcharhinus_perezi Lutjanus_jocu
Carcharhinus_perezi Lutjanus_mahagoni
Carcharhinus_perezi Lutjanus_synagris
Carcharhinus_perezi Ocyurus_chrysurus
Carcharhinus_perezi Malacanthus_plumieri
Carcharhinus_perezi Aluterus_schoepfii
Carcharhinus_perezi Aluterus_scripta
Carcharhinus_perezi Cantherhines_macrocerus
Carcharhinus_perezi Cantherhines_pullus
Carcharhinus_perezi Monacanthus_ciliatus
Carcharhinus_perezi Mugil_curema
Carcharhinus_perezi Mulloidichthys_martinicus
Carcharhinus_perezi Pseudupeneus_maculatus
Carcharhinus_perezi Echidna_catenata
Carcharhinus_perezi Gymnothorax_moringa
Carcharhinus_perezi Gymnothorax_vicinus
Carcharhinus_perezi Ogcocephalus_nasutus
Carcharhinus_perezi Myrichthys_breviceps
Carcharhinus_perezi Myrichthys_ocellatus
Carcharhinus_perezi Ophichthus_ophis
Carcharhinus_perezi Opistognathus_aurifrons
Carcharhinus_perezi Opistognathus_maxillosus
Carcharhinus_perezi Opistognathus_whitehurstii
Carcharhinus_perezi Acanthostracion_polygonius
Carcharhinus_perezi Acanthostracion_quadricomis
Carcharhinus_perezi Lactophrys_trigonus
Carcharhinus_perezi Lactophrys_bicaudalis
Carcharhinus_perezi Lactophrys_triqueter
Carcharhinus_perezi Pempheris_schomburki
Carcharhinus_perezi Centropyge_argi
Carcharhinus_perezi Holacanthus_ciliaris...183
Carcharhinus_perezi Holacanthus_tricolor
Carcharhinus_perezi Pomacanthus_arcuatus
Carcharhinus_perezi Pomacanthus_paru
Carcharhinus_perezi Abudefduf_saxatilis
Carcharhinus_perezi Abudefduf_tauru
Carcharhinus_perezi Chromis_cyanea
Carcharhinus_perezi Chromis_multilineata
Carcharhinus_perezi Microspathodon_chrysurus
Carcharhinus_perezi Stegastes_fuscus
Carcharhinus_perezi Stegastes_leucostictus
Carcharhinus_perezi Stegastes_planifrons
Carcharhinus_perezi Stegastes_variabillis
Carcharhinus_perezi Priacanthus_arenatus
Carcharhinus_perezi Heteropriacanthus_cruentatus
Carcharhinus_perezi Scarus_coelestinus
Carcharhinus_perezi Scarus_iserti
Carcharhinus_perezi Scarus_guacamaia
Carcharhinus_perezi Scarus_taeniopterus
Carcharhinus_perezi Scarus_vetula
Carcharhinus_perezi Sparisoma_aurofrenatum
Carcharhinus_perezi Sparisoma_chrysopterum
Carcharhinus_perezi Sparisoma_radians
Carcharhinus_perezi Sparisoma_rubripinne
Carcharhinus_perezi Sparisoma_viride
Carcharhinus_perezi Equetus_lanceolatus
Carcharhinus_perezi Equetus_punctatus
Carcharhinus_perezi Odontoscion_dentex
Carcharhinus_perezi Pareques_acuminatus
Carcharhinus_perezi Euthynnus_alletteratus
Carcharhinus_perezi Scomberomorus_cavalla
Carcharhinus_perezi Scomberomorus_regalis
Carcharhinus_perezi Scorpaena_brasiliensis
Carcharhinus_perezi Scorpaena_grandicornis
Carcharhinus_perezi Scorpaena_inermis
Carcharhinus_perezi Scorpaena_plumieri
Carcharhinus_perezi Scorpaenodes_caribbaeus
Carcharhinus_perezi Alphestes_afer
Carcharhinus_perezi Cephalopholis_cruentata
Carcharhinus_perezi Cephalopholis_fulva
Carcharhinus_perezi Epinephelus_adscensionis
Carcharhinus_perezi Epinephelus_guttatus
Carcharhinus_perezi Epinephelus_striatus
Carcharhinus_perezi Hypoplectrus_aberrans
Carcharhinus_perezi Hypoplectrus_chlorurus
Carcharhinus_perezi Hypoplectrus_nigricans
Carcharhinus_perezi Hypoplectrus_puella
Carcharhinus_perezi Mycteroperca_bonaci
Carcharhinus_perezi Mycteroperca_tigris
Carcharhinus_perezi Mycteroperca_venenosa
Carcharhinus_perezi Paranthias_furcifer
Carcharhinus_perezi Serranus_tigrinus
Carcharhinus_perezi Archosargus_rhomboidalis
Carcharhinus_perezi Calamus_bajonado
Carcharhinus_perezi Calamus_calamus
Carcharhinus_perezi Calamus_pennatula
Carcharhinus_perezi "Diplodus_argenteus caudimacula"
Carcharhinus_perezi Sphyraena_barracuda
Carcharhinus_perezi Sphyraena_borealis
Carcharhinus_perezi Sphyrna_tiburo
Carcharhinus_perezi Synodus_foetens
Carcharhinus_perezi Synodus_intermedius
Carcharhinus_perezi Synodus_synodus
Carcharhinus_perezi Canthigaster_rostrata
Carcharhinus_perezi Sphoeroides_spengleri
Carcharhinus_perezi Mustelus_canis
Galeocerdo_cuvier Detritus
Galeocerdo_cuvier Gastropoda
Galeocerdo_cuvier Squids
Galeocerdo_cuvier Crabs
Galeocerdo_cuvier Sea_Turtles
Galeocerdo_cuvier Sea_Birds
Galeocerdo_cuvier Acanthurus_bahianus
Galeocerdo_cuvier Acanthurus_chirugus
Galeocerdo_cuvier Acanthurus_coeruleus
Galeocerdo_cuvier Aulostomus_maculatus
Galeocerdo_cuvier Balistes_vetula
Galeocerdo_cuvier Canthidermis_sufflamen
Galeocerdo_cuvier Melichthys_niger
Galeocerdo_cuvier "Platybelone_argalus argalus"
Galeocerdo_cuvier Strongylura_timucu
Galeocerdo_cuvier "Tylosurus_acus acus"
Galeocerdo_cuvier "Tylosurus_crocodilus crocodilus"
Galeocerdo_cuvier Bothus_lunatus
Galeocerdo_cuvier Bothus_ocellatus
Galeocerdo_cuvier Carangoides_bartholomaei
Galeocerdo_cuvier Carangoides_latus
Galeocerdo_cuvier Carangoides_ruber
Galeocerdo_cuvier Parablennius_marmoreus...69
Galeocerdo_cuvier Oligoplites_saurus
Galeocerdo_cuvier Selar_crumenophthalmus
Galeocerdo_cuvier Seriola_dumerili
Galeocerdo_cuvier Trachinotus_falcatus
Galeocerdo_cuvier Trachinotus_goodei
Galeocerdo_cuvier Carcharhinus_acronotus
Galeocerdo_cuvier Carcharhinus_falciformis
Galeocerdo_cuvier Carcharhinus_leucas
Galeocerdo_cuvier Carcharhinus_limbatus
Galeocerdo_cuvier Carcharhinus_longimanus
Galeocerdo_cuvier Carcharhinus_perezi
Galeocerdo_cuvier Negaprion_brevirostris
Galeocerdo_cuvier Rhizoprionodon_porosus
Galeocerdo_cuvier Chaetodon_capistratus
Galeocerdo_cuvier Chaetodon_sedentarius
Galeocerdo_cuvier Chaetodon_striatus
Galeocerdo_cuvier Harengula_clupeola
Galeocerdo_cuvier Harengula_humeralis
Galeocerdo_cuvier Opisthonema_oglinum
Galeocerdo_cuvier Heteroconger_longissimus
Galeocerdo_cuvier Dactylopterus_volitans
Galeocerdo_cuvier Dasyatis_americana
Galeocerdo_cuvier Chilomycterus_antennatus
Galeocerdo_cuvier Diodon_holocanthus
Galeocerdo_cuvier Diodon_hysterix
Galeocerdo_cuvier Inermia_vittata
Galeocerdo_cuvier Chaetodipterus_faber
Galeocerdo_cuvier Fistularia_tabacaria
Galeocerdo_cuvier Eucinostomus_argenteus
Galeocerdo_cuvier Gerres_cinereus
Galeocerdo_cuvier Ginglymostoma_cirratum
Galeocerdo_cuvier Rypticus_saponaceus
Galeocerdo_cuvier Anisotremus_surinamensis
Galeocerdo_cuvier Anisotremus_virginicus
Galeocerdo_cuvier Haemulon_album
Galeocerdo_cuvier Haemulon_aurolineatum
Galeocerdo_cuvier Haemulon_carbonarium
Galeocerdo_cuvier Haemulon_chrysargyreum
Galeocerdo_cuvier Haemulon_flavolineatum
Galeocerdo_cuvier Haemulon_macrostomum
Galeocerdo_cuvier Haemulon_parrai
Galeocerdo_cuvier Haemulon_plumieri
Galeocerdo_cuvier Haemulon_sciurus
Galeocerdo_cuvier Hemiramphus_balao
Galeocerdo_cuvier Hemiramphus_brasiliensis
Galeocerdo_cuvier Holocentrus_ascensionis
Galeocerdo_cuvier Neoniphon_marianus
Galeocerdo_cuvier Holocentrus_rufus
Galeocerdo_cuvier Sargocentron_vexillarium
Galeocerdo_cuvier Myripristis_jacobus
Galeocerdo_cuvier Kyphosus_incisor
Galeocerdo_cuvier Kyphosus_sectarix
Galeocerdo_cuvier Bodianus_rufus
Galeocerdo_cuvier Clepticus_parrae
Galeocerdo_cuvier Halichoeres_bivittatus
Galeocerdo_cuvier Halichoeres_garnoti
Galeocerdo_cuvier Halichoeres_poeyi
Galeocerdo_cuvier Halichoeres_radiatus
Galeocerdo_cuvier Xyrichtys_novacula
Galeocerdo_cuvier Lachnolaimus_maximus
Galeocerdo_cuvier Lutjanus_analis
Galeocerdo_cuvier Lutjanus_apodus
Galeocerdo_cuvier Lutjanus_cyanopterus
Galeocerdo_cuvier Lutjanus_griseus
Galeocerdo_cuvier Lutjanus_jocu
Galeocerdo_cuvier Lutjanus_mahagoni
Galeocerdo_cuvier Lutjanus_synagris
Galeocerdo_cuvier Ocyurus_chrysurus
Galeocerdo_cuvier Malacanthus_plumieri
Galeocerdo_cuvier Megalops_atlanticus
Galeocerdo_cuvier Aluterus_schoepfii
Galeocerdo_cuvier Aluterus_scripta
Galeocerdo_cuvier Cantherhines_macrocerus
Galeocerdo_cuvier Cantherhines_pullus
Galeocerdo_cuvier Monacanthus_ciliatus
Galeocerdo_cuvier Mugil_curema
Galeocerdo_cuvier Mulloidichthys_martinicus
Galeocerdo_cuvier Pseudupeneus_maculatus
Galeocerdo_cuvier Echidna_catenata
Galeocerdo_cuvier Gymnothorax_moringa
Galeocerdo_cuvier Gymnothorax_vicinus
Galeocerdo_cuvier Aetobatus_narinari
Galeocerdo_cuvier Ogcocephalus_nasutus
Galeocerdo_cuvier Myrichthys_breviceps
Galeocerdo_cuvier Myrichthys_ocellatus
Galeocerdo_cuvier Ophichthus_ophis
Galeocerdo_cuvier Acanthostracion_polygonius
Galeocerdo_cuvier Acanthostracion_quadricomis
Galeocerdo_cuvier Lactophrys_trigonus
Galeocerdo_cuvier Lactophrys_bicaudalis
Galeocerdo_cuvier Lactophrys_triqueter
Galeocerdo_cuvier Pempheris_schomburki
Galeocerdo_cuvier Holacanthus_ciliaris...183
Galeocerdo_cuvier Holacanthus_tricolor
Galeocerdo_cuvier Pomacanthus_arcuatus
Galeocerdo_cuvier Pomacanthus_paru
Galeocerdo_cuvier Abudefduf_saxatilis
Galeocerdo_cuvier Abudefduf_tauru
Galeocerdo_cuvier Chromis_multilineata
Galeocerdo_cuvier Microspathodon_chrysurus
Galeocerdo_cuvier Stegastes_fuscus
Galeocerdo_cuvier Priacanthus_arenatus
Galeocerdo_cuvier Heteropriacanthus_cruentatus
Galeocerdo_cuvier Scarus_coelestinus
Galeocerdo_cuvier Scarus_iserti
Galeocerdo_cuvier Scarus_guacamaia
Galeocerdo_cuvier Scarus_taeniopterus
Galeocerdo_cuvier Scarus_vetula
Galeocerdo_cuvier Sparisoma_aurofrenatum
Galeocerdo_cuvier Sparisoma_chrysopterum
Galeocerdo_cuvier Sparisoma_radians
Galeocerdo_cuvier Sparisoma_rubripinne
Galeocerdo_cuvier Sparisoma_viride
Galeocerdo_cuvier Equetus_lanceolatus
Galeocerdo_cuvier Equetus_punctatus
Galeocerdo_cuvier Odontoscion_dentex
Galeocerdo_cuvier Pareques_acuminatus
Galeocerdo_cuvier Euthynnus_alletteratus
Galeocerdo_cuvier Scomberomorus_cavalla
Galeocerdo_cuvier Scomberomorus_regalis
Galeocerdo_cuvier Scorpaena_brasiliensis
Galeocerdo_cuvier Scorpaena_grandicornis
Galeocerdo_cuvier Scorpaena_plumieri
Galeocerdo_cuvier Alphestes_afer
Galeocerdo_cuvier Cephalopholis_cruentata
Galeocerdo_cuvier Cephalopholis_fulva
Galeocerdo_cuvier Epinephelus_adscensionis
Galeocerdo_cuvier Epinephelus_guttatus
Galeocerdo_cuvier Epinephelus_itajara
Galeocerdo_cuvier Epinephelus_striatus
Galeocerdo_cuvier Mycteroperca_bonaci
Galeocerdo_cuvier Mycteroperca_tigris
Galeocerdo_cuvier Mycteroperca_venenosa
Galeocerdo_cuvier Paranthias_furcifer
Galeocerdo_cuvier Archosargus_rhomboidalis
Galeocerdo_cuvier Calamus_bajonado
Galeocerdo_cuvier Calamus_calamus
Galeocerdo_cuvier Calamus_pennatula
Galeocerdo_cuvier "Diplodus_argenteus caudimacula"
Galeocerdo_cuvier Sphyraena_barracuda
Galeocerdo_cuvier Sphyraena_borealis
Galeocerdo_cuvier Sphyrna_lewini
Galeocerdo_cuvier Sphyrna_tiburo
Galeocerdo_cuvier Synodus_foetens
Galeocerdo_cuvier Synodus_intermedius
Galeocerdo_cuvier Synodus_synodus
Galeocerdo_cuvier Mustelus_canis
Negaprion_brevirostris Detritus
Negaprion_brevirostris Shrimps
Negaprion_brevirostris Crabs
Negaprion_brevirostris Acanthurus_bahianus
Negaprion_brevirostris Acanthurus_chirugus
Negaprion_brevirostris Acanthurus_coeruleus
Negaprion_brevirostris Antennarius_multiocellatus
Negaprion_brevirostris Antennarius_striatus
Negaprion_brevirostris Phaeoptyx_conklini
Negaprion_brevirostris Phaeoptyx_maculatus
Negaprion_brevirostris Hypoatherina_harringtonensis
Negaprion_brevirostris Atherinomorus_stipes
Negaprion_brevirostris Aulostomus_maculatus
Negaprion_brevirostris Melichthys_niger
Negaprion_brevirostris "Platybelone_argalus argalus"
Negaprion_brevirostris Strongylura_timucu
Negaprion_brevirostris Ophioblennius_atlanticus
Negaprion_brevirostris Scartella_cristata
Negaprion_brevirostris Oligoplites_saurus
Negaprion_brevirostris Holacanthus_ciliaris...84
Negaprion_brevirostris Chaetodon_capistratus
Negaprion_brevirostris Chaetodon_sedentarius
Negaprion_brevirostris Chaetodon_striatus
Negaprion_brevirostris Amblycirrhitus_pinos
Negaprion_brevirostris Labrisomus_nuchipinnis
Negaprion_brevirostris Harengula_clupeola
Negaprion_brevirostris Harengula_humeralis
Negaprion_brevirostris Jenkinsia_lamprotaenia
Negaprion_brevirostris Opisthonema_oglinum
Negaprion_brevirostris Heteroconger_longissimus
Negaprion_brevirostris Dasyatis_americana
Negaprion_brevirostris Inermia_vittata
Negaprion_brevirostris Anchoa_hepsetus
Negaprion_brevirostris Anocha_lyolepis
Negaprion_brevirostris Eucinostomus_argenteus
Negaprion_brevirostris Gerres_cinereus
Negaprion_brevirostris Gramma_loreto
Negaprion_brevirostris Gramma_melacara
Negaprion_brevirostris Rypticus_saponaceus
Negaprion_brevirostris Anisotremus_virginicus
Negaprion_brevirostris Haemulon_aurolineatum
Negaprion_brevirostris Haemulon_carbonarium
Negaprion_brevirostris Haemulon_chrysargyreum
Negaprion_brevirostris Haemulon_flavolineatum
Negaprion_brevirostris Hemiramphus_balao
Negaprion_brevirostris Hemiramphus_brasiliensis
Negaprion_brevirostris Holocentrus_ascensionis
Negaprion_brevirostris Holocentrus_coruscus
Negaprion_brevirostris Neoniphon_marianus
Negaprion_brevirostris Holocentrus_rufus
Negaprion_brevirostris Sargocentron_vexillarium
Negaprion_brevirostris Myripristis_jacobus
Negaprion_brevirostris Clepticus_parrae
Negaprion_brevirostris Halichoeres_bivittatus
Negaprion_brevirostris Halichoeres_garnoti
Negaprion_brevirostris Halichoeres_maculipinna
Negaprion_brevirostris Halichoeres_radiatus
Negaprion_brevirostris Xyrichtys_novacula
Negaprion_brevirostris Xyrichtys_splendens
Negaprion_brevirostris Thalassoma_bifasciatum
Negaprion_brevirostris Lutjanus_mahagoni
Negaprion_brevirostris Cantherhines_pullus
Negaprion_brevirostris Monacanthus_ciliatus
Negaprion_brevirostris Mugil_curema
Negaprion_brevirostris Mulloidichthys_martinicus
Negaprion_brevirostris Pseudupeneus_maculatus
Negaprion_brevirostris Echidna_catenata
Negaprion_brevirostris Gymnothorax_moringa
Negaprion_brevirostris Aetobatus_narinari
Negaprion_brevirostris Myrichthys_breviceps
Negaprion_brevirostris Myrichthys_ocellatus
Negaprion_brevirostris Opistognathus_aurifrons
Negaprion_brevirostris Opistognathus_maxillosus
Negaprion_brevirostris Pempheris_schomburki
Negaprion_brevirostris Abudefduf_saxatilis
Negaprion_brevirostris Abudefduf_tauru
Negaprion_brevirostris Chromis_cyanea
Negaprion_brevirostris Chromis_multilineata
Negaprion_brevirostris Microspathodon_chrysurus
Negaprion_brevirostris Stegastes_fuscus
Negaprion_brevirostris Stegastes_leucostictus
Negaprion_brevirostris Stegastes_planifrons
Negaprion_brevirostris Stegastes_variabillis
Negaprion_brevirostris Heteropriacanthus_cruentatus
Negaprion_brevirostris Scarus_iserti
Negaprion_brevirostris Scarus_taeniopterus
Negaprion_brevirostris Sparisoma_aurofrenatum
Negaprion_brevirostris Sparisoma_radians
Negaprion_brevirostris Equetus_lanceolatus
Negaprion_brevirostris Equetus_punctatus
Negaprion_brevirostris Odontoscion_dentex
Negaprion_brevirostris Pareques_acuminatus
Negaprion_brevirostris Scorpaena_grandicornis
Negaprion_brevirostris Scorpaenodes_caribbaeus
Negaprion_brevirostris Cephalopholis_cruentata
Negaprion_brevirostris Cephalopholis_fulva
Negaprion_brevirostris Hypoplectrus_aberrans
Negaprion_brevirostris Hypoplectrus_chlorurus
Negaprion_brevirostris Hypoplectrus_nigricans
Negaprion_brevirostris Hypoplectrus_puella
Negaprion_brevirostris Paranthias_furcifer
Negaprion_brevirostris Serranus_tigrinus
Negaprion_brevirostris "Diplodus_argenteus caudimacula"
Negaprion_brevirostris Synodus_foetens
Negaprion_brevirostris Synodus_synodus
Negaprion_brevirostris Sphoeroides_spengleri
Rhizoprionodon_porosus Gastropoda
Rhizoprionodon_porosus Shrimps
Rhizoprionodon_porosus Acanthurus_bahianus
Rhizoprionodon_porosus Acanthurus_chirugus
Rhizoprionodon_porosus Acanthurus_coeruleus
Rhizoprionodon_porosus Antennarius_multiocellatus
Rhizoprionodon_porosus Antennarius_striatus
Rhizoprionodon_porosus Phaeoptyx_conklini
Rhizoprionodon_porosus Phaeoptyx_maculatus
Rhizoprionodon_porosus Hypoatherina_harringtonensis
Rhizoprionodon_porosus Atherinomorus_stipes
Rhizoprionodon_porosus Aulostomus_maculatus
Rhizoprionodon_porosus Melichthys_niger
Rhizoprionodon_porosus "Platybelone_argalus argalus"
Rhizoprionodon_porosus Strongylura_timucu
Rhizoprionodon_porosus Ophioblennius_atlanticus
Rhizoprionodon_porosus Scartella_cristata
Rhizoprionodon_porosus Oligoplites_saurus
Rhizoprionodon_porosus Holacanthus_ciliaris...84
Rhizoprionodon_porosus Chaetodon_capistratus
Rhizoprionodon_porosus Chaetodon_sedentarius
Rhizoprionodon_porosus Chaetodon_striatus
Rhizoprionodon_porosus Amblycirrhitus_pinos
Rhizoprionodon_porosus Harengula_clupeola
Rhizoprionodon_porosus Harengula_humeralis
Rhizoprionodon_porosus Jenkinsia_lamprotaenia
Rhizoprionodon_porosus Opisthonema_oglinum
Rhizoprionodon_porosus Heteroconger_longissimus
Rhizoprionodon_porosus Inermia_vittata
Rhizoprionodon_porosus Anchoa_hepsetus
Rhizoprionodon_porosus Anocha_lyolepis
Rhizoprionodon_porosus Eucinostomus_argenteus
Rhizoprionodon_porosus Gerres_cinereus
Rhizoprionodon_porosus Gramma_loreto
Rhizoprionodon_porosus Gramma_melacara
Rhizoprionodon_porosus Rypticus_saponaceus
Rhizoprionodon_porosus Anisotremus_virginicus
Rhizoprionodon_porosus Haemulon_aurolineatum
Rhizoprionodon_porosus Haemulon_carbonarium
Rhizoprionodon_porosus Haemulon_chrysargyreum
Rhizoprionodon_porosus Haemulon_flavolineatum
Rhizoprionodon_porosus Hemiramphus_balao
Rhizoprionodon_porosus Hemiramphus_brasiliensis
Rhizoprionodon_porosus Holocentrus_ascensionis
Rhizoprionodon_porosus Holocentrus_coruscus
Rhizoprionodon_porosus Neoniphon_marianus
Rhizoprionodon_porosus Holocentrus_rufus
Rhizoprionodon_porosus Sargocentron_vexillarium
Rhizoprionodon_porosus Myripristis_jacobus
Rhizoprionodon_porosus Clepticus_parrae
Rhizoprionodon_porosus Halichoeres_bivittatus
Rhizoprionodon_porosus Halichoeres_garnoti
Rhizoprionodon_porosus Halichoeres_maculipinna
Rhizoprionodon_porosus Halichoeres_radiatus
Rhizoprionodon_porosus Xyrichtys_novacula
Rhizoprionodon_porosus Xyrichtys_splendens
Rhizoprionodon_porosus Thalassoma_bifasciatum
Rhizoprionodon_porosus Lutjanus_mahagoni
Rhizoprionodon_porosus Cantherhines_pullus
Rhizoprionodon_porosus Monacanthus_ciliatus
Rhizoprionodon_porosus Mugil_curema
Rhizoprionodon_porosus Mulloidichthys_martinicus
Rhizoprionodon_porosus Pseudupeneus_maculatus
Rhizoprionodon_porosus Echidna_catenata
Rhizoprionodon_porosus Gymnothorax_moringa
Rhizoprionodon_porosus Myrichthys_breviceps
Rhizoprionodon_porosus Myrichthys_ocellatus
Rhizoprionodon_porosus Opistognathus_aurifrons
Rhizoprionodon_porosus Opistognathus_maxillosus
Rhizoprionodon_porosus Pempheris_schomburki
Rhizoprionodon_porosus Abudefduf_saxatilis
Rhizoprionodon_porosus Abudefduf_tauru
Rhizoprionodon_porosus Chromis_cyanea
Rhizoprionodon_porosus Chromis_multilineata
Rhizoprionodon_porosus Microspathodon_chrysurus
Rhizoprionodon_porosus Stegastes_fuscus
Rhizoprionodon_porosus Stegastes_leucostictus
Rhizoprionodon_porosus Stegastes_planifrons
Rhizoprionodon_porosus Stegastes_variabillis
Rhizoprionodon_porosus Heteropriacanthus_cruentatus
Rhizoprionodon_porosus Scarus_iserti
Rhizoprionodon_porosus Scarus_taeniopterus
Rhizoprionodon_porosus Sparisoma_aurofrenatum
Rhizoprionodon_porosus Sparisoma_radians
Rhizoprionodon_porosus Equetus_lanceolatus
Rhizoprionodon_porosus Equetus_punctatus
Rhizoprionodon_porosus Odontoscion_dentex
Rhizoprionodon_porosus Pareques_acuminatus
Rhizoprionodon_porosus Scorpaena_grandicornis
Rhizoprionodon_porosus Scorpaenodes_caribbaeus
Rhizoprionodon_porosus Cephalopholis_cruentata
Rhizoprionodon_porosus Cephalopholis_fulva
Rhizoprionodon_porosus Hypoplectrus_aberrans
Rhizoprionodon_porosus Hypoplectrus_chlorurus
Rhizoprionodon_porosus Hypoplectrus_nigricans
Rhizoprionodon_porosus Hypoplectrus_puella
Rhizoprionodon_porosus Paranthias_furcifer
